"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2227","Mickey Mouse Character Beanie
https://t.co/LBTkzeQ8Fz
#MickeyMouse #Disney #kids #magickingdom #ears #Disneyland‚Ä¶ https://t.co/QKPRiVGef6",FALSE,0,NA,2017-02-14 14:45:58,TRUE,NA,"831514829278019585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamasboycrochet",0,FALSE,FALSE,NA,NA
"2228","YouTube Star PewDiePie Is Dropped by Disney After Reports of Anti-Semitic Imagery https://t.co/0lvWEE0e9I #nytimes #youtube #disney #imagery",FALSE,2,NA,2017-02-14 14:44:07,FALSE,NA,"831514364561731585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allenross356",0,FALSE,FALSE,NA,NA
"2229","I'm Cinderella. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/CoypZmSq2i https://t.co/1kyCJRBvK2",FALSE,1,NA,2017-02-14 14:43:25,FALSE,NA,"831514186459000834",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","rosemarshall407",0,FALSE,FALSE,NA,NA
"2230","Check out Walt Disney Pocahontas 1996 Clam Shell VHS Video Movie A5022  https://t.co/StP2L0wsVv via @eBay #Disney #Pocahontas #dandeepop",FALSE,0,NA,2017-02-14 14:40:29,FALSE,NA,"831513447561064450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandeepop",0,FALSE,FALSE,NA,NA
"2231","""Faith is a bluebird, we see from afar. It's for real and as sure as the first evening star..."" -The Rescuers‚Ä¶ https://t.co/2UZXumKuvr",FALSE,0,NA,2017-02-14 14:39:19,TRUE,NA,"831513155935334401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatyGalli45",0,FALSE,FALSE,NA,NA
"2232","#RomanceWeek #Disney #quotes #ValentinesDay
20 Beautiful Love Quotes From Disney Movies https://t.co/tiUYxcVyeS",FALSE,0,NA,2017-02-14 14:36:11,FALSE,NA,"831512367808782337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","authorlauraholt",0,FALSE,FALSE,NA,NA
"2233","Oh Boy! I want to #WIN a #Disney milestone prize package for my toddler. Cups, potty and toys, oh my! #KeepCalmHopOn https://t.co/enpohUoqgJ",FALSE,0,NA,2017-02-14 14:36:00,FALSE,NA,"831512318940835840",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","jjcjejmami",0,FALSE,FALSE,NA,NA
"2234","RT @5fortheroadblog: What Disney Resort is this? Hint: Fits a family of 5!!  https://t.co/ROskNnq2g5 #Disney #familytravel https://t.co/HoG‚Ä¶",FALSE,0,NA,2017-02-14 14:34:19,FALSE,NA,"831511896218095617",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pintsizegourmet",24,TRUE,FALSE,NA,NA
"2235","Happy Valentines Day ‚ù§ Love is in the air ‚ù§ #love #happyvalentinesday #disney #instadisney‚Ä¶ https://t.co/16wxJu46PO",FALSE,0,NA,2017-02-14 14:33:11,FALSE,NA,"831511611529625600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KimberlyF_KTTW",0,FALSE,FALSE,NA,NA
"2236","RT @5fortheroadblog: What Disney Resort is this? Hint: Fits a family of 5!!  https://t.co/ROskNnq2g5 #Disney #familytravel https://t.co/HoG‚Ä¶",FALSE,0,NA,2017-02-14 14:32:55,FALSE,NA,"831511542180962304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LittleDove_blog",24,TRUE,FALSE,NA,NA
"2237","Happy Valentines Day #disneycolorschallengefebruary17 #disney #igers_wdw #dizcolors #disneycolors‚Ä¶ https://t.co/2puI9BmAIe",FALSE,0,NA,2017-02-14 14:26:35,TRUE,NA,"831509951063396353",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ft_TravelConsul",0,FALSE,FALSE,NA,NA
"2238","Enter for chance to #WIN Pinocchio on Blu-ray! CAN only. Ends 2/16 #GIVEAWAY via @yeewittlethings #Pinocchio #Disney https://t.co/U2sO50sQGD",FALSE,0,NA,2017-02-14 14:25:12,FALSE,NA,"831509601006796800",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","tkbetts",0,FALSE,FALSE,NA,NA
"2239","I got a Mickey and Minnie Mouse Sweetheart Tee! What about yall? #RomanceWeek #ValentinesDay #Disney #fun #quiz https://t.co/VbBAlHS3oM",FALSE,0,NA,2017-02-14 14:25:11,FALSE,NA,"831509595919101952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","authorlauraholt",0,FALSE,FALSE,NA,NA
"2240","#Moana este... https://t.co/83luFZ8ewA #Auli‚ÄôiCravalho #disney #JohnMusker #Lin-ManuelMiranda #MarkMancina #OpetaiaFoa'i #RonClements",FALSE,0,NA,2017-02-14 14:23:26,FALSE,NA,"831509155949187074",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","starfilme",0,FALSE,FALSE,NA,NA
"2241","Let's get some magic rolling! Want to #win a $50 #disney #giftcard ?! Repost this image with‚Ä¶ https://t.co/RsnA05a93S",FALSE,0,NA,2017-02-14 14:23:07,FALSE,NA,"831509078761467904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ammgdesigns",0,FALSE,FALSE,NA,NA
"2242","#YouTube cancels #PewDiePie show after anti-Semitic jokes https://t.co/Tade21RVDQ -Mashable  #disney #entertainment",FALSE,0,NA,2017-02-14 14:22:51,FALSE,NA,"831509010796920832",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","vrai777",0,FALSE,FALSE,NA,NA
"2243","RT @5fortheroadblog: What Disney Resort is this? Hint: Fits a family of 5!!  https://t.co/ROskNnq2g5 #Disney #familytravel https://t.co/HoG‚Ä¶",FALSE,0,NA,2017-02-14 14:22:46,FALSE,NA,"831508991096262656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PackYourBaguios",24,TRUE,FALSE,NA,NA
"2244","I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/nt8P0bjksI https://t.co/FocVUUFOiF",FALSE,0,NA,2017-02-14 14:20:25,FALSE,NA,"831508396604002304",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","emhargas",0,FALSE,FALSE,NA,NA
"2245","RT @WPI: WPI Concert Band's annual performance on 2/18 to feature pieces from #StarWars, #Disney, and more #DailyHerd https://t.co/et1qOH95‚Ä¶",FALSE,0,NA,2017-02-14 14:19:49,FALSE,NA,"831508249027416064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atlantictrade",3,TRUE,FALSE,NA,NA
"2246","Visiting #Disney parks just got more expensive https://t.co/ZQDm4qwW4P",FALSE,1,NA,2017-02-14 14:19:30,FALSE,NA,"831508168878469121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AARONIZKING",1,FALSE,FALSE,NA,NA
"2247","Enter to #win an #ElenaOfAvalor Prize Pack from Mama Smith! #giveaway #Disney https://t.co/KVSpmpU4OI",FALSE,0,NA,2017-02-14 14:19:12,FALSE,NA,"831508092806381568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsMChappell",0,FALSE,FALSE,NA,NA
"2248","I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/O4mRwxmPpc https://t.co/3XFsZQLHR9",FALSE,0,NA,2017-02-14 14:19:04,FALSE,NA,"831508058526380032",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","molly_schultz1",0,FALSE,FALSE,NA,NA
"2249","It's a #MovieMadness Giveaway Hop. Our prize is #Disney's BFG on DVD or $20 Paypal! @powerbymomblog #poweredbymom https://t.co/XxXIDktP7h",FALSE,0,NA,2017-02-14 14:18:50,FALSE,NA,"831507999046959104",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","jjcjejmami",0,FALSE,FALSE,NA,NA
"2250","YouTube cancels PewDiePie show after anti-Semitic jokes https://t.co/uXjh03Hh3z #Disney #Youtube https://t.co/rs7hlF1GW2",FALSE,0,NA,2017-02-14 14:17:28,FALSE,NA,"831507655436886016",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","I_AM_Finance",0,FALSE,FALSE,NA,NA
"2251","#Disney https://t.co/U7yCJ2Gv6s via @eBay
#MickyandMinnie #stuffie",FALSE,0,NA,2017-02-14 14:16:45,FALSE,NA,"831507476004605952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VTPuppeTree",0,FALSE,FALSE,NA,NA
"2252","I'm Mulan. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/z68kXrC67B https://t.co/hfHVq9TIgg",FALSE,0,NA,2017-02-14 14:14:58,FALSE,NA,"831507025226039297",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","TheReal_865_",0,FALSE,FALSE,NA,NA
"2253","I'm Pocahontas. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/63urwiU1si https://t.co/wXQR4oAlAo",FALSE,1,NA,2017-02-14 14:13:06,FALSE,NA,"831506558588706816",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","ryacgee",0,FALSE,FALSE,NA,NA
"2254","Happy #valentines day BBD!  Can't wait for our next #Disney adventure!  https://t.co/alfo2k6jqw",FALSE,0,NA,2017-02-14 14:12:31,FALSE,NA,"831506411905548288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mike_Conrad",0,FALSE,FALSE,NA,NA
"2255","Love #Disney parks, #books and #RollerCoasters? Subscribe to my YouTube channel!  https://t.co/DUDfi0ehjY",FALSE,0,NA,2017-02-14 14:10:12,FALSE,NA,"831505827173433344",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","imaginerding",0,FALSE,FALSE,NA,NA
"2256","Disney is definitely #notjustforkids  My hubby and I love getting away for couples only trips to #Disney  #DisneyMom
https://t.co/r6JxZ4GinH",FALSE,1,NA,2017-02-14 14:08:50,FALSE,NA,"831505485253791744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliruss",0,FALSE,FALSE,NA,NA
"2257","Happy Valentines Day! #valentines #walle #eve #pixar #disney #watercolor #benbyrdart https://t.co/QZ68Cjlzmp",FALSE,0,NA,2017-02-14 14:07:41,FALSE,NA,"831505193338482693",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","benjaminbyrd",0,FALSE,FALSE,NA,NA
"2258","#QueenofHearts #VillaintinesDay #AliceInWonderland #Disney #ValentinesDay Ì†ΩÌ±ë‚ù§Ì†ºÌΩÑ https://t.co/m0anwfhXew",FALSE,1,NA,2017-02-14 14:07:04,FALSE,NA,"831505040586194946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taralekatana",1,FALSE,FALSE,NA,NA
"2259","RT @eBayfriends: Check out Vintage Mickey Mouse Disney Dress Me Doll Learning #Disney https://t.co/XLbnEY8UzL via @eBay",FALSE,0,NA,2017-02-14 14:04:57,FALSE,NA,"831504506135392256",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","SouthBendPicker",2,TRUE,FALSE,NA,NA
"2260","Obsessed with #disney? Enter to win a $500 Disney Dollars gift card! #giveaway https://t.co/FYDuXCiE7X",FALSE,0,NA,2017-02-14 14:04:53,FALSE,NA,"831504489907683329",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","SWEEPSTAKESILUV",0,FALSE,FALSE,NA,NA
"2261","Check out 2 PC SET of FRAMED/MATTED ILLUSTRATIONS from DISNEY'S ""CLASSIC POOH COLLECTION"" #Disney https://t.co/0FoOuXpdwj via @eBay",FALSE,0,NA,2017-02-14 14:03:59,FALSE,NA,"831504263100628993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scrubblescandm",0,FALSE,FALSE,NA,NA
"2262","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/AAqhZKKEdh https://t.co/xcKuZdSKR9",FALSE,0,NA,2017-02-14 14:03:36,FALSE,NA,"831504166128336899",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","RStrooo18",0,FALSE,FALSE,NA,NA
"2263","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/uvr1Cs4SHL https://t.co/bnBYkqw1ag",FALSE,0,NA,2017-02-14 14:02:58,FALSE,NA,"831504005180379145",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","moodymadii",0,FALSE,FALSE,NA,NA
"2264","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/tzcWmVJTN4 https://t.co/bKcw4vWx37",FALSE,0,NA,2017-02-14 14:02:47,FALSE,NA,"831503962452946945",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","RichardDKeckJr",0,FALSE,FALSE,NA,NA
"2265","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/cGp7DJG1HK https://t.co/m6gQr3MACi",FALSE,0,NA,2017-02-14 14:02:27,FALSE,NA,"831503878260682752",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","CoyMcculley",0,FALSE,FALSE,NA,NA
"2266","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/GaQmyHzc1W https://t.co/6Bwu7IDkpb",FALSE,0,NA,2017-02-14 14:02:26,FALSE,NA,"831503871004532736",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","LaurenSears25",0,FALSE,FALSE,NA,NA
"2267","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/TbfTj17Tfd https://t.co/Kk1RIalX9S",FALSE,0,NA,2017-02-14 14:02:22,FALSE,NA,"831503857335332864",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","highkeyjessica",0,FALSE,FALSE,NA,NA
"2268","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/bA7Emo2ZCw https://t.co/LO2E3TliPe",FALSE,0,NA,2017-02-14 14:02:02,FALSE,NA,"831503771691802626",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","tonsav1",0,FALSE,FALSE,NA,NA
"2269","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/G3VhQOj7Ft https://t.co/LarciQmvs9",FALSE,0,NA,2017-02-14 14:01:39,FALSE,NA,"831503675071852544",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","zachpizzola25",0,FALSE,FALSE,NA,NA
"2270","Happy Valentine's Day!  How would you spend the day at #Disney? #WDW #disneyworld #disneyland https://t.co/hsu9Rilzp9",FALSE,1,NA,2017-02-14 14:01:22,FALSE,NA,"831503603894460416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","themouseforless",0,FALSE,FALSE,NA,NA
"2271","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/25wcelTQcq https://t.co/zL06zPBG9f",FALSE,0,NA,2017-02-14 14:01:03,FALSE,NA,"831503525435887616",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","DorvalLauren",0,FALSE,FALSE,NA,NA
"2272","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/D1uMelXtM1 https://t.co/lkOb0n4bBJ",FALSE,0,NA,2017-02-14 14:00:45,FALSE,NA,"831503447514087434",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","george_lalev",0,FALSE,FALSE,NA,NA
"2273","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/jGokM8Hpqg https://t.co/WDUAFN76pD",FALSE,0,NA,2017-02-14 14:00:17,FALSE,NA,"831503331893854208",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","hornpianoband",0,FALSE,FALSE,NA,NA
"2274","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/vXoLlo7qIA https://t.co/9xDiNzj9QO",FALSE,0,NA,2017-02-14 14:00:12,FALSE,NA,"831503310230257665",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","mariah_abrams",0,FALSE,FALSE,NA,NA
"2275","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Tm2AFjnVc9 https://t.co/xkPcmWCsoJ",FALSE,0,NA,2017-02-14 14:00:03,FALSE,NA,"831503274624897025",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","naz_xiii",0,FALSE,FALSE,NA,NA
"2276","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/l5QOvM2xX8 https://t.co/GxOeJehj4K",FALSE,0,NA,2017-02-14 13:59:16,FALSE,NA,"831503074564907008",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","ricoxchallenge2",0,FALSE,FALSE,NA,NA
"2277","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/vyxuCbtlRN https://t.co/fn0rbsSD7S",FALSE,0,NA,2017-02-14 13:59:13,FALSE,NA,"831503064729280513",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","zoom_vg",0,FALSE,FALSE,NA,NA
"2278","When your Valentine knows what matters. #disney https://t.co/IXY0w4vrTb",FALSE,0,NA,2017-02-14 13:59:11,FALSE,NA,"831503053094162432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AmyEvangeline",0,FALSE,FALSE,NA,NA
"2279","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/uAXwOIR6Wm https://t.co/f8cA7BmbVJ",FALSE,0,NA,2017-02-14 13:58:31,FALSE,NA,"831502888832737281",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","MuggaOSHS",0,FALSE,FALSE,NA,NA
"2280","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/FW4KEwrJ86 https://t.co/Xynj2jdUu5",FALSE,0,NA,2017-02-14 13:58:10,FALSE,NA,"831502797367545858",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","kennnedykelly",0,FALSE,FALSE,NA,NA
"2281","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/mClJfmCJ8S https://t.co/62Xd84Pl75",FALSE,0,NA,2017-02-14 13:58:07,FALSE,NA,"831502787758419970",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","kelseeyyp",0,FALSE,FALSE,NA,NA
"2282","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/1MhiWphfU9 https://t.co/MuUV5FcMI1",FALSE,0,NA,2017-02-14 13:58:05,FALSE,NA,"831502778614812672",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","drfrankinvarner",0,FALSE,FALSE,NA,NA
"2283","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/i9x0W9R0iI https://t.co/xaiFg2YIY0",FALSE,0,NA,2017-02-14 13:57:57,FALSE,NA,"831502744502546432",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","amckinney2410",0,FALSE,FALSE,NA,NA
"2284","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/amXDOXqWmG https://t.co/ncQkwNFL7x",FALSE,0,NA,2017-02-14 13:57:43,FALSE,NA,"831502687732637697",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","littlemsabi",0,FALSE,FALSE,NA,NA
"2285","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/JLrSRDPN69 https://t.co/ZKnmgb2GWU",FALSE,0,NA,2017-02-14 13:57:40,FALSE,NA,"831502674596077569",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","alexpanetta15",0,FALSE,FALSE,NA,NA
"2286","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Kx2MZo9EST https://t.co/3nphpam2gV",FALSE,0,NA,2017-02-14 13:56:57,FALSE,NA,"831502491577618432",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","CJstuder99",0,FALSE,FALSE,NA,NA
"2287","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/0863GCDEtY https://t.co/UIO8TtUTHn",FALSE,0,NA,2017-02-14 13:56:46,FALSE,NA,"831502447919120385",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Damien_N2",0,FALSE,FALSE,NA,NA
"2288","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/ErOAXdpWIy https://t.co/z9MRXR86OM",FALSE,0,NA,2017-02-14 13:56:46,FALSE,NA,"831502444584718336",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Vannahlol13_",0,FALSE,FALSE,NA,NA
"2289","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/xE7dmi1Mo0 https://t.co/kH71KgyrBM",FALSE,0,NA,2017-02-14 13:56:28,FALSE,NA,"831502371498909700",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","bradynpittman",0,FALSE,FALSE,NA,NA
"2290","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/ENTSwp0yUt https://t.co/k9ih2Ne6MY",FALSE,0,NA,2017-02-14 13:56:19,FALSE,NA,"831502333423009792",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","shawn_rose12",0,FALSE,FALSE,NA,NA
"2291","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/UHMqH9ih4F https://t.co/aTkn7yI7te",FALSE,0,NA,2017-02-14 13:55:58,FALSE,NA,"831502244386369536",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","stephgerbs",0,FALSE,FALSE,NA,NA
"2292","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Gk73dI04zh https://t.co/B3rRLzozDy",FALSE,0,NA,2017-02-14 13:55:39,FALSE,NA,"831502165072105485",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","derrick_adair",0,FALSE,FALSE,NA,NA
"2293","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/XbBFPpNq8P https://t.co/mIYlCYOGXu",FALSE,0,NA,2017-02-14 13:55:31,FALSE,NA,"831502132201267201",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","_onlyrieley_",0,FALSE,FALSE,NA,NA
"2294","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/PpCGwajvPl https://t.co/idElbOGf6o",FALSE,0,NA,2017-02-14 13:55:23,FALSE,NA,"831502099749994496",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","its_gravy_12",0,FALSE,FALSE,NA,NA
"2295","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/U0z7tKopkW https://t.co/viLnhuZYRH",FALSE,0,NA,2017-02-14 13:55:18,FALSE,NA,"831502076190523392",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Katierod556",0,FALSE,FALSE,NA,NA
"2296","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Wa07JHyUzS https://t.co/BnCZcR2tva",FALSE,0,NA,2017-02-14 13:54:56,FALSE,NA,"831501985958526976",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","youadoreme___",0,FALSE,FALSE,NA,NA
"2297","Happy Valentine's Day to ALL my furry little monsters out there!!
I drew this in light of the Holiday. ;3
#Goofy‚Ä¶ https://t.co/eC6vyQ8JjW",FALSE,27,NA,2017-02-14 13:54:48,TRUE,NA,"831501950466326530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dukey317",1,FALSE,FALSE,NA,NA
"2298","I'm Mulan. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/f7sXR8erCz https://t.co/TtHrzrVNNB",FALSE,0,NA,2017-02-14 13:54:31,FALSE,NA,"831501880907923456",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","jebi__",0,FALSE,FALSE,NA,NA
"2299","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/QbWJ3Wm5Bj https://t.co/AeNMSJssBs",FALSE,0,NA,2017-02-14 13:54:30,FALSE,NA,"831501874574536704",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Thaier_Gh",0,FALSE,FALSE,NA,NA
"2300","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/zjXhw42oVj https://t.co/kUavAuXAKO",FALSE,0,NA,2017-02-14 13:54:16,FALSE,NA,"831501815850082305",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","RohinK21",0,FALSE,FALSE,NA,NA
"2301","Im Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/hD4GIFJAED https://t.co/exoFBQwlie",FALSE,0,NA,2017-02-14 13:54:00,FALSE,NA,"831501751522095105",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","LauraYerou",0,FALSE,FALSE,NA,NA
